chart_instance_id,track_isrc,position
2015-02-07,USUG11401323,59
2015-02-07,USCM51400340,17
2015-02-07,GBARL1401201,56
2015-02-07,USAN21400025,78
2015-02-07,USAT21404845,89
2015-02-07,DEA621400286,40
2015-02-07,AULI01385760,31
2015-02-07,CAV161300016,45
2015-02-07,USUM71319711,90
2015-02-07,USCJY1431349,5
2015-02-07,USUM71413555,38
2015-02-07,USCJY1418231,62
2015-02-07,USRC11401949,64
2015-02-07,USSM11406643,49
2015-02-07,USAT21405436,99
2015-02-07,USUM71417961,94
2015-02-07,GBCTA1400010,42
2015-02-07,GBUM71308833,26
2015-02-07,GBHMU1400159,84
2015-02-07,USSD11400306,52
2015-02-07,USCJY1431319,37
2015-02-07,USUM71410340,6
2015-02-07,USUM71412652,44
2015-02-07,QMRSZ1700266,83
2015-02-07,USSM11307291,3
2015-02-07,USUM71406922,53
2015-02-07,USUM71317733,43
2015-02-07,USAT21403985,93
2015-02-07,USUG11401803,16
2015-02-07,USHR11435979,15
2015-02-07,GBAHS1400099,2
2015-02-07,USUM71417504,73
2015-02-07,US6XF1300039,69
2015-02-07,USRC11402647,21
2015-02-07,QM7XC1400004,86
2015-02-07,USCM51400405,71
2015-02-07,USSM11408382,57
2015-02-07,USWB11402508,25
2015-02-07,USUM71417734,85
2015-02-07,GBARL1401524,1
2015-02-07,NLB8R1400002,29
2015-02-07,USRN11300248,92
2015-02-07,USSM11406644,82
2015-02-14,USSM11307808,100
2015-02-14,USG4X1300299,91
2015-02-14,USWB11304591,69
2015-02-14,USAT21404002,71
2015-02-14,USSM11401317,12
2015-02-14,USUM71409576,23
2015-02-14,USQX91402600,65
2015-02-14,USRC11403042,57
2015-02-14,USUM71409737,35
2015-02-14,GBUM71405403,83
2015-02-14,USCJY1431309,4
2015-02-14,USRC11402051,94
2015-02-14,GBARL1400477,81
2015-02-14,USRC11402605,88
2015-02-14,USUM71412644,10
2015-02-14,USUM71411120,92
2015-02-14,USRC11400498,37
2015-02-14,USAT21404491,20
2015-02-14,GB28K1400036,87
2015-02-14,GBAHS1400090,40
2015-02-14,USCRB1411035,61
2015-02-14,USUG11500923,38
2015-02-14,USRC11400976,36
2015-02-14,USCM51400377,58
2015-02-14,USJMT1500001,15
2015-02-14,USAT21404117,31
2015-02-14,AUIYA1400002,79
2015-02-14,GBHMU1400029,26
2015-02-14,USUM71405085,78
2015-02-14,SE3NM1300101,34
2015-02-14,GBCTA1400065,56
2015-02-14,USUM71411636,42
2015-02-14,USUM71411206,77
2015-02-14,USUG11500005,73
2015-02-14,USUM71415785,54
2015-02-14,USSM11500082,96
2015-02-14,USUM71414033,18
2015-02-14,USRC11402425,13
2015-02-14,USUM71301307,45
2015-02-14,USRC11400730,98
2015-02-14,USUM71307707,41
2015-02-14,GBUM71308836,7
2015-02-14,USUM71412696,8
2015-02-14,US58E1400454,59
2015-02-14,USUM71414575,84
2015-02-14,US58E1200350,62
2015-02-14,USSM11408349,6
2015-02-14,USRN11300049,70
2015-02-14,USWB11402376,48
2015-02-14,USUM71409728,16
2015-02-14,GBUM71406823,14
2015-02-14,USLXJ1307066,52
2015-02-14,USAT21300640,66
2015-02-14,GBHMU1400165,51
2015-02-14,USUM71413477,24
2015-02-14,USAT21404109,97
2015-02-14,USUG11401323,64
2015-02-14,USUM71418191,68
2015-02-14,USCM51400340,17
2015-02-14,GBARL1401201,50
2015-02-14,USAN21400025,93
2015-02-14,USAT21404845,80
2015-02-14,DEA621400286,33
2015-02-14,AULI01385760,32
2015-02-14,CAV161300016,44
2015-02-14,USUM71319711,85
2015-02-14,USCJY1431349,9
2015-02-14,USUM71413555,25
2015-02-14,USCJY1418231,74
2015-02-14,USUM71503624,75
2015-02-14,USRC11401949,63
2015-02-14,USSM11406643,53
2015-02-14,USUM71417961,76
2015-02-14,GBCTA1400010,55
2015-02-14,GBUM71308833,21
2015-02-14,GBHMU1400159,99
2015-02-14,USSD11400306,43
2015-02-14,USCJY1431319,29
2015-02-14,USUM71410340,5
2015-02-14,USUM71412652,47
2015-02-14,QMRSZ1700266,82
2015-02-14,USSM11307291,3
2015-02-14,USUM71406922,49
2015-02-14,SEUM71401533,95
2015-02-14,USUM71317733,46
2015-02-14,USAT21403985,90
2015-02-14,USUG11401803,28
2015-02-14,USHR11435979,19
2015-02-14,GBAHS1400099,2
2015-02-14,USUM71417504,67
2015-02-14,US6XF1300039,86
2015-02-14,USRC11402647,11
2015-02-14,QM7XC1400004,72
2015-02-14,USCM51400405,27
2015-02-14,USSM11408382,60
2015-02-14,USWB11402508,30
2015-02-14,GBARL1401524,1
2015-02-14,NLB8R1400002,39
2015-02-14,USRN11300248,89
2015-02-21,USSM11307808,97
2015-02-21,USG4X1300299,90
2015-02-21,USUM71500660,94
2015-02-21,USWB11304591,70
2015-02-21,USSM11401317,16
2015-02-21,USUM71409576,28
2015-02-21,USQX91402600,58
2015-02-21,USRC11403042,36
2015-02-21,USUM71409737,38
2015-02-21,GBUM71405403,91
2015-02-21,USCJY1431309,5
2015-02-21,USUM71501153,54
2015-02-21,USRC11402051,85
2015-02-21,GBARL1400477,88
2015-02-21,USUM71412644,15
2015-02-21,USUM71411120,76
2015-02-21,USRC11400498,32
2015-02-21,USAT21404491,22
2015-02-21,GBAHS1400090,43
2015-02-21,USCRB1411035,64
2015-02-21,USUG11500923,29
2015-02-21,USRC11400976,39
2015-02-21,USCM51400377,61
2015-02-21,USJMT1500001,6
2015-02-21,USAT21404117,31
2015-02-21,AUIYA1400002,78
2015-02-21,GBHMU1400029,25
2015-02-21,USUG11401286,100
2015-02-21,USUM71405085,95
2015-02-21,SE3NM1300101,41
2015-02-21,GBCTA1400065,34
2015-02-21,USUM71411636,56
2015-02-21,USUM71411206,79
2015-02-21,USUG11500005,72
2015-02-21,USRC11403160,96
2015-02-21,USUM71415785,63
2015-02-21,USUM71414033,19
2015-02-21,USRC11402425,13
2015-02-21,USUM71301307,55
2015-02-21,USRC11400730,99
2015-02-21,USUM71307707,44
2015-02-21,GBUM71308836,8
2015-02-21,USUM71412696,12
2015-02-21,US58E1400454,62
2015-02-21,USUM71414575,92
2015-02-21,GBUM71308839,75
2015-02-21,US58E1200350,68
2015-02-21,USSM11408349,7
2015-02-21,USRN11300049,73
2015-02-21,USWB11402376,51
2015-02-21,USUM71409728,21
2015-02-21,GBUM71406823,9
2015-02-21,USLXJ1307066,49
2015-02-21,USAT21300640,65
2015-02-21,GBHMU1400165,50
2015-02-21,USUM71413477,27
2015-02-21,USAT21404109,80
2015-02-21,USUG11401323,67
2015-02-21,USUM71418191,69
2015-02-21,USCM51400340,17
2015-02-21,QMSDU1400075,98
2015-02-21,GBARL1401201,47
2015-02-21,USAT21404845,84
2015-02-21,DEA621400286,30
2015-02-21,AULI01385760,33
2015-02-21,USUM71319711,81
2015-02-21,USCJY1431349,10
2015-02-21,USUM71413555,23
2015-02-21,USCJY1418231,82
2015-02-21,USRC11401949,66
2015-02-21,USSM11406643,52
2015-02-21,USUM71417961,59
2015-02-21,GBCTA1400010,74
2015-02-21,GBUM71308833,14
2015-02-21,USSD11400306,45
2015-02-21,USCJY1431319,18
2015-02-21,USUM71410340,4
2015-02-21,USUM71412652,48
2015-02-21,QMRSZ1700266,86
2015-02-21,USSM11307291,3
2015-02-21,USUM71406922,42
2015-02-21,SEUM71401533,83
2015-02-21,USUM71317733,57
2015-02-21,USAT21403985,87
2015-02-21,USUG11401803,53
2015-02-21,USHR11435979,24
2015-02-21,GBAHS1400099,2
2015-02-21,USUM71417504,77
2015-02-21,USRC11402647,11
2015-02-21,QM7XC1400004,60
2015-02-21,USCM51400405,26
2015-02-21,USSM11408382,71
2015-02-21,USWB11402508,37
2015-02-21,GBARL1401524,1
2015-02-21,NLB8R1400002,46
2015-02-21,USRN11300248,89
2015-02-21,USSM11406644,93
2015-02-28,USCM51500014,88
2015-02-28,USG4X1300299,87
2015-02-28,USWB11304591,67
2015-02-28,USSM11401317,17
2015-02-28,USUM71409576,31
2015-02-28,USQX91402600,59
2015-02-28,USRC11403042,33
2015-02-28,USUM71409737,39
2015-02-28,USCJY1431309,7
2015-02-28,USUM71501153,53
2015-02-28,GBARL1400477,92
2015-02-28,USUM71412644,16
2015-02-28,USUM71411120,56
2015-02-28,USRC11400498,20
2015-02-28,USAT21404491,26
2015-02-28,GBAHS1400090,38
2015-02-28,USCRB1411035,65
2015-02-28,USUG11500923,12
2015-02-28,USRC11400976,35
2015-02-28,USCM51500012,49
2015-02-28,USCM51400377,60
2015-02-28,USJMT1500001,4
2015-02-28,USAT21404117,28
2015-02-28,AUIYA1400002,74
2015-02-28,GBHMU1400029,25
2015-02-28,SE3NM1300101,47
2015-02-28,GBCTA1400065,44
2015-02-28,USUM71411636,62
2015-02-28,USUM71411206,77
2015-02-28,USUG11500005,69
2015-02-28,USZXT1400267,96
2015-02-28,USUM71415785,54
2015-02-28,USUM71414033,21
2015-02-28,USRC11402425,14
2015-02-28,USUM71301307,55
2015-02-28,USUG11500006,97
2015-02-28,USUM71307707,46
2015-02-28,GBUM71308836,8
2015-02-28,USUM71412696,18
2015-02-28,US58E1400454,64
2015-02-28,USQX91500070,99
2015-02-28,GBUM71308839,58
2015-02-28,USCM51500010,86
2015-02-28,US58E1200350,66
2015-02-28,USSM11408349,9
2015-02-28,USRN11300232,76
2015-02-28,USRN11300049,71
2015-02-28,USWB11402376,51
2015-02-28,USUM71409728,27
2015-02-28,GBUM71406823,6
2015-02-28,USLXJ1307066,43
2015-02-28,USAT21300640,63
2015-02-28,GBHMU1400165,50
2015-02-28,USUM71413477,30
2015-02-28,USAT21404109,90
2015-02-28,USUG11401323,61
2015-02-28,USUM71409723,80
2015-02-28,USUM71418191,45
2015-02-28,USCM51400340,19
2015-02-28,GBARL1401201,42
2015-02-28,USAT21404845,82
2015-02-28,DEA621400286,29
2015-02-28,USCM51500025,85
2015-02-28,AULI01385760,32
2015-02-28,USUM71319711,81
2015-02-28,USCJY1431349,15
2015-02-28,USUM71413555,24
2015-02-28,USCJY1418231,84
2015-02-28,USUM71503624,98
2015-02-28,USRC11401949,57
2015-02-28,USSM11406643,72
2015-02-28,USUM71417961,37
2015-02-28,GBCTA1400010,79
2015-02-28,GBUM71308833,11
2015-02-28,USSD11400306,52
2015-02-28,USCJY1431319,10
2015-02-28,USUM71410340,5
2015-02-28,USUM71412652,48
2015-02-28,QMRSZ1700266,83
2015-02-28,USSM11307291,3
2015-02-28,USUM71406922,36
2015-02-28,SEUM71401533,70
2015-02-28,USUM71317733,68
2015-02-28,USAT21403985,89
2015-02-28,USUG11401803,73
2015-02-28,USHR11435979,34
2015-02-28,GBAHS1400099,2
2015-02-28,USUM71417504,75
2015-02-28,USRC11402647,13
2015-02-28,QM7XC1400004,41
2015-02-28,USCM51400405,22
2015-02-28,USSM11408382,78
2015-02-28,USWB11402508,40
2015-02-28,USUM71417734,93
2015-02-28,GBARL1401524,1
2015-02-28,USCM51500027,91
2015-02-28,GBUM71500289,100
2015-02-28,USRN11300248,94
2015-02-28,USUG11500008,95
2015-03-07,USCM51500014,58
2015-03-07,USCM51500021,83
2015-03-07,USCM51500029,97
2015-03-07,USG4X1300299,86
2015-03-07,USWB11304591,59
2015-03-07,USSM11401317,19
2015-03-07,USUM71409576,37
2015-03-07,USQX91402600,61
2015-03-07,USRC11403042,32
2015-03-07,USUM71409737,40
2015-03-07,USCJY1431309,7
2015-03-07,USUM71501153,68
2015-03-07,GBARL1400477,94
2015-03-07,USUM71412644,14
2015-03-07,USUM71411120,42
2015-03-07,USRC11400498,30
2015-03-07,USAT21404491,36
2015-03-07,USCRB1411035,67
2015-03-07,USUG11500923,9
2015-03-07,USRC11400976,41
2015-03-07,USCM51500012,26
2015-03-07,USCM51400377,62
2015-03-07,USJMT1500001,6
2015-03-07,USAT21404117,29
2015-03-07,AUIYA1400002,76
2015-03-07,GBHMU1400029,21
2015-03-07,USUM71417189,99
2015-03-07,USAT21500311,100
2015-03-07,SE3NM1300101,50
2015-03-07,GBCTA1400065,46
2015-03-07,USUM71411206,73
2015-03-07,USUG11500005,66
2015-03-07,USUM71415785,28
2015-03-07,USUM71414033,24
2015-03-07,USRC11402425,13
2015-03-07,USUM71301307,63
2015-03-07,USUM71307707,53
2015-03-07,GBUM71308836,12
2015-03-07,USUM71412696,18
2015-03-07,US58E1400454,60
2015-03-07,USUM71502037,70
2015-03-07,GBUM71308839,72
2015-03-07,USCM51500010,52
2015-03-07,US58E1200350,64
2015-03-07,USSM11408349,10
2015-03-07,USRN11300232,93
2015-03-07,USRN11300049,71
2015-03-07,USWB11402376,47
2015-03-07,USUM71409728,33
2015-03-07,GBUM71406823,3
2015-03-07,USLXJ1307066,45
2015-03-07,USAT21300640,57
2015-03-07,GBHMU1400165,55
2015-03-07,USCM51500017,81
2015-03-07,USUM71413477,38
2015-03-07,USAT21404109,98
2015-03-07,USCM51500031,95
2015-03-07,USUG11401323,69
2015-03-07,USUM71409723,34
2015-03-07,USUM71418191,74
2015-03-07,USCM51400340,16
2015-03-07,GBARL1401201,43
2015-03-07,USAT21404845,54
2015-03-07,DEA621400286,23
2015-03-07,USCM51500025,82
2015-03-07,AULI01385760,31
2015-03-07,USUM71319711,79
2015-03-07,USCJY1431349,15
2015-03-07,USUM71413555,22
2015-03-07,USUM71503624,89
2015-03-07,USRC11401949,48
2015-03-07,USSM11406643,87
2015-03-07,USAT21405436,96
2015-03-07,USUM71417961,27
2015-03-07,GBUM71308833,20
2015-03-07,USSD11400306,75
2015-03-07,USCJY1431319,8
2015-03-07,USUM71410340,4
2015-03-07,USUM71412652,56
2015-03-07,QMRSZ1700266,85
2015-03-07,USSM11307291,5
2015-03-07,USUM71406922,39
2015-03-07,SEUM71401533,65
2015-03-07,USUM71317733,80
2015-03-07,USAT21403985,91
2015-03-07,USUG11401803,77
2015-03-07,USHR11435979,44
2015-03-07,GBAHS1400099,2
2015-03-07,USUM71417504,78
2015-03-07,USRC11402647,11
2015-03-07,QM7XC1400004,35
2015-03-07,USCM51400405,17
2015-03-07,USSM11408382,90
2015-03-07,USWB11402508,49
2015-03-07,GBARL1401524,1
2015-03-07,USCM51500027,84
2015-03-07,GBUM71500289,88
2015-03-07,USRN11300248,92
2015-03-07,USUG12306684,51
2015-03-14,USCM51500014,73
2015-03-14,USG4X1300299,82
2015-03-14,USWB11304591,53
2015-03-14,USSM11401317,28
2015-03-14,USUM71500625,80
2015-03-14,USUM71409576,35
2015-03-14,USQX91402600,59
2015-03-14,USRC11403042,25
2015-03-14,USUM71409737,50
2015-03-14,USCJY1431309,8
2015-03-14,USUM71501153,36
2015-03-14,GBARL1400477,85
2015-03-14,USUM71412644,15
2015-03-14,USUM71411120,34
2015-03-14,USRC11400498,38
2015-03-14,USAT21404491,45
2015-03-14,USCRB1411035,60
2015-03-14,USUG11500923,9
2015-03-14,USRC11400976,44
2015-03-14,USCM51500012,40
2015-03-14,USCM51400377,63
2015-03-14,USWB11403688,66
2015-03-14,USJMT1500001,5
2015-03-14,USAT21404117,23
2015-03-14,AUIYA1400002,79
2015-03-14,GBHMU1400029,29
2015-03-14,USUG11401286,84
2015-03-14,USUM71417189,49
2015-03-14,GBCTA1400065,37
2015-03-14,USUM71411206,70
2015-03-14,USUG11500005,58
2015-03-14,USUM71415785,47
2015-03-14,USUM71414033,22
2015-03-14,USRC11402425,12
2015-03-14,USUM71301307,74
2015-03-14,USUM71307707,67
2015-03-14,USUM71502344,17
2015-03-14,GBUM71308836,13
2015-03-14,USUM71417740,78
2015-03-14,USUM71412696,20
2015-03-14,US58E1400454,54
2015-03-14,USUM71502037,75
2015-03-14,GBUM71308839,62
2015-03-14,USCM51500010,57
2015-03-14,US58E1200350,65
2015-03-14,USSM11408349,11
2015-03-14,USRN11300232,87
2015-03-14,USRN11300049,64
2015-03-14,USWB11402376,48
2015-03-14,USUM71409728,41
2015-03-14,GBUM71406823,4
2015-03-14,USLXJ1307066,51
2015-03-14,USAT21300640,55
2015-03-14,GBHMU1400165,52
2015-03-14,USCM51500017,100
2015-03-14,USUM71413477,39
2015-03-14,USUM71417965,89
2015-03-14,USAT21404109,95
2015-03-14,USUG11401323,68
2015-03-14,USUM71409723,30
2015-03-14,USUM71501150,97
2015-03-14,USUM71418191,92
2015-03-14,USCM51400340,18
2015-03-14,GBARL1401201,42
2015-03-14,USUM71501166,99
2015-03-14,USAT21404845,46
2015-03-14,DEA621400286,27
2015-03-14,USUM71309999,93
2015-03-14,AULI01385760,33
2015-03-14,USUM71319711,76
2015-03-14,USCJY1431349,21
2015-03-14,USUM71413555,19
2015-03-14,USRC11401949,43
2015-03-14,USSM11406643,91
2015-03-14,USAT21405436,77
2015-03-14,USUM71417903,90
2015-03-14,USUM71417961,24
2015-03-14,GBUM71308833,26
2015-03-14,USSD11400306,88
2015-03-14,USCJY1431319,7
2015-03-14,USUM71410340,3
2015-03-14,USUM71412652,69
2015-03-14,USSM11307291,6
2015-03-14,USUM71406922,32
2015-03-14,SEUM71401533,56
2015-03-14,USUM71317733,86
2015-03-14,USUG11401803,81
2015-03-14,USHR11435979,61
2015-03-14,GBAHS1400099,2
2015-03-14,USUM71417504,72
2015-03-14,USRC11402647,10
2015-03-14,QM7XC1400004,16
2015-03-14,USCM51400405,14
2015-03-14,USSM11408382,96
2015-03-14,GBARL1401524,1
2015-03-14,USUM71506622,98
2015-03-14,USRN11300248,94
2015-03-14,USUG12306685,83
2015-03-14,USQX91500294,71
2015-03-21,USCM51500014,75
2015-03-21,USG4X1300299,77
2015-03-21,USUM71501964,93
2015-03-21,USWB11304591,52
2015-03-21,USSM11401317,26
2015-03-21,USUM71502329,15
2015-03-21,USUM71409576,40
2015-03-21,USQX91402600,62
2015-03-21,USRC11403042,27
2015-03-21,USCJY1431309,10
2015-03-21,USUM71501153,30
2015-03-21,GBARL1400477,78
2015-03-21,USUM71412644,18
2015-03-21,USUM71411120,25
2015-03-21,USRC11400498,41
2015-03-21,USAT21404491,55
2015-03-21,USQX91500288,42
2015-03-21,USUM71414074,91
2015-03-21,USUG11500923,7
2015-03-21,USRC11400976,45
2015-03-21,USCM51500012,51
2015-03-21,USCM51400377,66
2015-03-21,USJMT1500001,5
2015-03-21,USAT21404117,16
2015-03-21,AUIYA1400002,74
2015-03-21,GBHMU1400029,34
2015-03-21,USUG11401286,88
2015-03-21,GBCTA1400065,21
2015-03-21,USUM71411206,67
2015-03-21,USUG11500005,46
2015-03-21,USZXT1400267,87
2015-03-21,USUM71415785,59
2015-03-21,USSM11500082,95
2015-03-21,USUM71414033,29
2015-03-21,USRC11402425,11
2015-03-21,USUM71301307,80
2015-03-21,USUM71501431,48
2015-03-21,USUM71307707,76
2015-03-21,USUM71502344,38
2015-03-21,GBUM71308836,17
2015-03-21,USUM71417740,72
2015-03-21,USUM71412696,28
2015-03-21,US58E1400454,57
2015-03-21,USUM71502037,65
2015-03-21,GBUM71308839,58
2015-03-21,USCM51500010,60
2015-03-21,US58E1200350,82
2015-03-21,USSM11408349,13
2015-03-21,USRN11300232,85
2015-03-21,USRN11300049,61
2015-03-21,USWB11402376,50
2015-03-21,USUM71409728,49
2015-03-21,GBUM71406823,4
2015-03-21,USLXJ1307066,63
2015-03-21,USAT21300640,56
2015-03-21,USAT21500288,96
2015-03-21,USCJY1431449,71
2015-03-21,GBHMU1400165,54
2015-03-21,USUM71413477,43
2015-03-21,USUM71417965,79
2015-03-21,USAT21404109,100
2015-03-21,USUM71409723,22
2015-03-21,USCM51400340,23
2015-03-21,GBARL1401201,39
2015-03-21,USAT21404845,44
2015-03-21,DEA621400286,32
2015-03-21,USUM71309999,84
2015-03-21,AULI01385760,37
2015-03-21,USUM71319711,73
2015-03-21,USCJY1431349,24
2015-03-21,USUM71318840,94
2015-03-21,USUM71413555,20
2015-03-21,USRC11401949,36
2015-03-21,USSM11406643,98
2015-03-21,USAT21405436,68
2015-03-21,USUM71417903,83
2015-03-21,USUM71417961,19
2015-03-21,GBUM71308833,33
2015-03-21,USCJY1431319,6
2015-03-21,USUM71410340,3
2015-03-21,USUM71412652,81
2015-03-21,USSM11307291,8
2015-03-21,USUM71406922,31
2015-03-21,SEUM71401533,53
2015-03-21,USUM71317733,90
2015-03-21,USUG11401803,70
2015-03-21,USHR11435979,69
2015-03-21,GBAHS1400099,2
2015-03-21,USUM71417504,64
2015-03-21,USRC11402647,9
2015-03-21,QM7XC1400004,12
2015-03-21,USCM51400405,14
2015-03-21,USSM11408382,99
2015-03-21,GBARL1401524,1
2015-03-21,USUM71506622,86
2015-03-21,USRN11300248,89
2015-03-21,USAT21500555,97
2015-03-21,USSM11406644,92
2015-03-21,USQX91500294,47
2015-03-28,USCM51500014,78
2015-03-28,USG4X1300299,74
2015-03-28,USWB11304591,48
2015-03-28,USSM11401317,28
2015-03-28,USUM71502329,51
2015-03-28,USUM71409576,40
2015-03-28,USQX91402600,67
2015-03-28,USRC11403042,23
2015-03-28,GBUM71500530,31
2015-03-28,USSM11500429,95
2015-03-28,USCJY1431309,12
2015-03-28,USUM71501153,35
2015-03-28,USWB11303168,96
2015-03-28,GBARL1400477,72
2015-03-28,USUM71412644,25
2015-03-28,USUM71411120,20
2015-03-28,USRC11400498,47
2015-03-28,USAT21404491,59
2015-03-28,USQX91500288,86
2015-03-28,USCJY1418291,98
2015-03-28,USUM71414074,88
2015-03-28,USUG11500923,6
2015-03-28,USRC11400976,49
2015-03-28,USCM51500012,54
2015-03-28,USCM51400377,69
2015-03-28,USJMT1500001,5
2015-03-28,USAT21404117,13
2015-03-28,USUM71500677,94
2015-03-28,AUIYA1400002,58
2015-03-28,GBHMU1400029,44
2015-03-28,USUG11401286,90
2015-03-28,GBCTA1400065,30
2015-03-28,USUM71411206,63
2015-03-28,USUG11500005,42
2015-03-28,USZXT1400267,77
2015-03-28,USUM71415785,60
2015-03-28,USSM11500082,43
2015-03-28,USUM71414033,33
2015-03-28,USRC11402425,16
2015-03-28,USUM71301307,89
2015-03-28,USUM71501431,68
2015-03-28,USUM71307707,81
2015-03-28,USUM71502344,24
2015-03-28,GBUM71308836,19
2015-03-28,USUM71417740,79
2015-03-28,USUM71412696,32
2015-03-28,US58E1400454,56
2015-03-28,USUM71502037,66
2015-03-28,GBUM71308839,8
2015-03-28,USCM51500010,62
2015-03-28,USSM11408349,17
2015-03-28,USRN11300232,55
2015-03-28,GBCTA1400021,99
2015-03-28,USRN11300049,57
2015-03-28,USWB11402376,65
2015-03-28,GBUM71406823,4
2015-03-28,USLXJ1307066,75
2015-03-28,USUM71412828,85
2015-03-28,USAT21300640,53
2015-03-28,GBHMU1400165,52
2015-03-28,USUM71413477,50
2015-03-28,USUM71417965,80
2015-03-28,USUM71409723,18
2015-03-28,USCM51400340,29
2015-03-28,GBARL1401201,37
2015-03-28,USAT21404845,41
2015-03-28,DEA621400286,39
2015-03-28,USUM71309999,84
2015-03-28,AULI01385760,38
2015-03-28,USUM71319711,71
2015-03-28,USAT21703595,100
2015-03-28,USCJY1431349,22
2015-03-28,USUM71318840,92
2015-03-28,USUM71413555,26
2015-03-28,USRC11401949,21
2015-03-28,USAT21405436,64
2015-03-28,USUM71417903,83
2015-03-28,USUM71417961,15
2015-03-28,GBUM71308833,34
2015-03-28,USCJY1431319,7
2015-03-28,USUM71410340,2
2015-03-28,USSM11307291,11
2015-03-28,USUM71406922,27
2015-03-28,SEUM71401533,46
2015-03-28,USUG11401803,73
2015-03-28,USHR11435979,82
2015-03-28,GBAHS1400099,3
2015-03-28,USUM71417504,61
2015-03-28,USRC11402647,9
2015-03-28,QM7XC1400004,10
2015-03-28,USCM51400405,14
2015-03-28,GBARL1401524,1
2015-03-28,USWB11503046,45
2015-03-28,USUM71506622,76
2015-03-28,USRN11300248,91
2015-03-28,USAT21500555,93
2015-03-28,US6XF1300041,97
2015-03-28,USSM11406644,87
2015-03-28,USQX91500294,70
2015-04-04,USCM51500014,76
2015-04-04,USG4X1300299,73
2015-04-04,USWB11304591,43
2015-04-04,USSM11401317,25
2015-04-04,USUM71502329,53
2015-04-04,USUM71502498,83
2015-04-04,USUM71409576,35
2015-04-04,USQX91402600,75
2015-04-04,USRC11403042,22
2015-04-04,GBUM71500530,67
2015-04-04,USSM11500429,93
2015-04-04,USCJY1431309,11
2015-04-04,USUM71501153,33
2015-04-04,GBARL1400477,62
2015-04-04,USUM71412644,29
2015-04-04,USUM71411120,20
2015-04-04,USRC11400498,46
2015-04-04,USAT21404491,64
2015-04-04,USSM11406291,47
2015-04-04,USUM71414074,81
2015-04-04,USUG11500923,6
2015-04-04,USRC11400976,48
2015-04-04,USCM51500012,52
2015-04-04,USAT21500389,84
2015-04-04,USCM51400377,71
2015-04-04,USJMT1500001,5
2015-04-04,USAT21404117,10
2015-04-04,AUIYA1400002,59
2015-04-04,USUG11401286,95
2015-04-04,GBCTA1400065,28
2015-04-04,USUM71411206,55
2015-04-04,USUG11500005,41
2015-04-04,USZXT1400267,56
2015-04-04,USUM71415785,54
2015-04-04,USSM11500082,60
2015-04-04,USUM71414033,34
2015-04-04,USRC11402425,19
2015-04-04,USUM71301307,92
2015-04-04,USUM71501431,87
2015-04-04,USUM71307707,90
2015-04-04,USUM71502344,26
2015-04-04,GBUM71308836,23
2015-04-04,USUM71417740,85
2015-04-04,USUM71502495,99
2015-04-04,USUM71412696,38
2015-04-04,US58E1400454,70
2015-04-04,USUM71502494,61
2015-04-04,USUM71502037,57
2015-04-04,GBUM71308839,18
2015-04-04,USCM51500010,63
2015-04-04,USSM11408349,17
2015-04-04,USRN11300232,72
2015-04-04,USRN11300049,50
2015-04-04,USWB11402376,80
2015-04-04,GBUM71406823,4
2015-04-04,USLXJ1307066,89
2015-04-04,USAT21300640,68
2015-04-04,GBHMU1400165,45
2015-04-04,USUM71413477,49
2015-04-04,USUM71417965,74
2015-04-04,USUM71409723,16
2015-04-04,USCM51400340,31
2015-04-04,GBARL1401201,30
2015-04-04,USAT21404845,32
2015-04-04,DEA621400286,44
2015-04-04,USUM71309999,79
2015-04-04,AULI01385760,40
2015-04-04,USUM71319711,65
2015-04-04,USAT21703595,82
2015-04-04,USCJY1431349,24
2015-04-04,USUM71318840,97
2015-04-04,USUM71413555,36
2015-04-04,USRC11401949,15
2015-04-04,USUM71412659,96
2015-04-04,USAT21405436,58
2015-04-04,USUM71417903,77
2015-04-04,USUM71417961,13
2015-04-04,GBUM71308833,37
2015-04-04,USCJY1431319,7
2015-04-04,USUM71410340,2
2015-04-04,USSM11307291,12
2015-04-04,USUM71406922,21
2015-04-04,SEUM71401533,39
2015-04-04,USUM71501985,66
2015-04-04,USUG11401803,100
